id,cve_ent,turno,tipo,esp_3,esp_6,n_eval_3,n_eval_6
38875,15,MATUTINO,GENERAL,565,505,82,89
38876,15,MATUTINO,GENERAL,536,542,55,51
38877,15,MATUTINO,GENERAL,554,483,70,82
38878,15,VESPERTINO,GENERAL,599,575,64,74
38879,15,MATUTINO,GENERAL,512,519,10,6
38880,15,MATUTINO,GENERAL,474,476,4,10
38881,15,MATUTINO,GENERAL,530,611,14,15
38882,15,MATUTINO,GENERAL,493,475,11,14
38883,15,MATUTINO,GENERAL,520,476,4,5
38884,15,MATUTINO,GENERAL,416,484,4,6
38885,15,MATUTINO,GENERAL,569,531,29,26
38886,15,MATUTINO,GENERAL,554,506,12,10
38887,15,MATUTINO,GENERAL,536,528,8,8
38888,15,MATUTINO,GENERAL,525,520,16,16
38889,15,MATUTINO,GENERAL,505,478,6,8
38890,15,MATUTINO,GENERAL,722,616,8,7
38891,15,MATUTINO,GENERAL,486,440,62,49
38892,15,MATUTINO,GENERAL,500,471,25,21
38893,15,MATUTINO,GENERAL,560,563,63,57
38894,15,MATUTINO,GENERAL,507,506,60,52
38895,15,MATUTINO,GENERAL,511,559,32,21
38896,15,MATUTINO,GENERAL,496,443,33,37
38897,15,MATUTINO,GENERAL,478,445,49,41
38898,15,MATUTINO,GENERAL,554,533,27,42
38899,15,MATUTINO,GENERAL,516,542,98,106
38900,15,MATUTINO,GENERAL,501,604,5,8
38901,15,MATUTINO,GENERAL,522,498,31,26
38902,15,MATUTINO,GENERAL,496,545,43,35
38903,15,MATUTINO,GENERAL,521,464,11,6
38904,15,MATUTINO,GENERAL,525,533,64,92
38905,15,VESPERTINO,GENERAL,561,434,13,11
38906,15,MATUTINO,GENERAL,477,524,37,51
38907,15,VESPERTINO,GENERAL,645,584,75,57
38908,15,MATUTINO,GENERAL,573,577,103,102
38909,15,MATUTINO,GENERAL,502,447,24,20
38910,15,VESPERTINO,GENERAL,583,553,77,74
38911,15,MATUTINO,GENERAL,542,490,15,13
38912,15,MATUTINO,GENERAL,523,548,35,59
38913,15,MATUTINO,GENERAL,542,540,55,71
38914,15,MATUTINO,GENERAL,601,558,16,17
38915,15,MATUTINO,GENERAL,412,482,13,18
38916,15,MATUTINO,GENERAL,494,503,10,13
38917,15,MATUTINO,GENERAL,627,606,39,30
38918,15,MATUTINO,GENERAL,543,555,10,21
38919,15,VESPERTINO,GENERAL,485,534,39,45
38920,15,VESPERTINO,GENERAL,444,524,14,18
38921,15,MATUTINO,GENERAL,589,544,42,36
38922,15,MATUTINO,GENERAL,591,543,74,71
38923,15,MATUTINO,GENERAL,564,478,21,34
38924,15,VESPERTINO,GENERAL,551,554,34,24
38925,15,MATUTINO,GENERAL,569,515,77,72
38926,15,MATUTINO,GENERAL,585,517,97,99
38927,15,MATUTINO,GENERAL,498,447,49,44
38928,15,VESPERTINO,GENERAL,604,542,16,26
38929,15,MATUTINO,GENERAL,581,462,20,30
38930,15,MATUTINO,GENERAL,562,454,59,49
38931,15,VESPERTINO,GENERAL,566,559,14,35
38932,15,MATUTINO,GENERAL,557,572,78,93
38933,15,MATUTINO,GENERAL,504,479,43,61
38934,15,MATUTINO,GENERAL,513,506,111,98
38935,15,MATUTINO,GENERAL,559,526,113,106
38936,15,VESPERTINO,GENERAL,568,484,37,44
38937,15,MATUTINO,GENERAL,589,569,27,31
38938,15,MATUTINO,GENERAL,522,491,60,56
38939,15,MATUTINO,GENERAL,563,534,46,57
38940,15,MATUTINO,GENERAL,545,543,37,29
38941,15,MATUTINO,GENERAL,526,550,166,148
38942,15,VESPERTINO,GENERAL,616,483,21,26
38943,15,MATUTINO,GENERAL,488,508,35,25
38944,15,MATUTINO,GENERAL,436,390,5,2
38945,15,VESPERTINO,GENERAL,533,633,44,40
38946,15,MATUTINO,GENERAL,532,548,32,30
38947,15,MATUTINO,GENERAL,612,588,31,24
38948,15,MATUTINO,GENERAL,546,540,50,40
38949,15,MATUTINO,GENERAL,496,461,16,9
38950,15,MATUTINO,GENERAL,560,525,59,56
38951,15,MATUTINO,GENERAL,651,490,18,15
38952,15,MATUTINO,GENERAL,483,460,44,52
38953,15,MATUTINO,GENERAL,534,493,38,27
38954,15,MATUTINO,GENERAL,508,491,24,22
38955,15,VESPERTINO,GENERAL,406,463,7,9
38956,15,MATUTINO,GENERAL,586,468,18,14
38957,15,MATUTINO,GENERAL,530,469,19,20
38958,15,MATUTINO,GENERAL,685,531,15,24
38959,15,MATUTINO,GENERAL,559,486,43,38
38960,15,MATUTINO,GENERAL,487,548,12,8
38961,15,MATUTINO,GENERAL,572,606,4,5
38962,15,MATUTINO,GENERAL,473,537,63,61
38963,15,MATUTINO,GENERAL,611,627,9,13
38964,15,MATUTINO,GENERAL,576,535,13,13
38965,15,MATUTINO,GENERAL,549,481,24,22
38966,15,MATUTINO,GENERAL,474,505,63,49
38967,15,MATUTINO,GENERAL,611,501,10,8
38968,15,MATUTINO,GENERAL,469,473,25,24
38969,15,MATUTINO,GENERAL,556,520,46,64
38970,15,MATUTINO,GENERAL,509,511,16,15
38971,15,MATUTINO,GENERAL,473,467,15,11
38972,15,MATUTINO,GENERAL,590,567,30,24
38973,15,MATUTINO,GENERAL,500,547,20,25
38974,15,MATUTINO,GENERAL,382,479,5,8
38975,15,MATUTINO,GENERAL,492,530,54,55
38976,15,MATUTINO,GENERAL,568,519,96,84
38977,15,MATUTINO,GENERAL,529,573,17,15
38978,15,MATUTINO,GENERAL,498,482,44,27
38979,15,MATUTINO,GENERAL,553,491,45,28
38980,15,MATUTINO,GENERAL,457,444,6,4
38981,15,MATUTINO,GENERAL,559,652,23,23
38982,15,MATUTINO,GENERAL,464,492,13,14
38983,15,MATUTINO,GENERAL,523,474,41,32
38984,15,MATUTINO,GENERAL,513,489,81,70
38985,15,MATUTINO,GENERAL,541,545,31,35
38986,15,MATUTINO,GENERAL,507,512,50,53
38987,15,MATUTINO,GENERAL,511,465,44,30
38988,15,MATUTINO,GENERAL,565,468,24,42
38989,15,MATUTINO,GENERAL,475,436,7,15
38990,15,MATUTINO,GENERAL,603,498,67,54
38991,15,MATUTINO,GENERAL,526,508,39,28
38992,15,MATUTINO,GENERAL,554,429,22,18
38993,15,MATUTINO,GENERAL,568,568,28,26
38994,15,MATUTINO,GENERAL,658,635,20,16
38995,15,MATUTINO,GENERAL,677,677,46,34
38996,15,MATUTINO,GENERAL,533,622,37,29
38997,15,MATUTINO,GENERAL,530,576,17,29
38998,15,MATUTINO,GENERAL,552,450,38,33
38999,15,MATUTINO,GENERAL,543,499,18,18
39000,15,MATUTINO,GENERAL,554,537,14,17
39001,15,MATUTINO,GENERAL,603,625,20,13
39002,15,MATUTINO,GENERAL,567,526,30,22
39003,15,MATUTINO,GENERAL,507,616,55,46
39004,15,MATUTINO,GENERAL,517,445,16,17
39005,15,MATUTINO,GENERAL,533,605,18,22
39006,15,MATUTINO,GENERAL,561,487,26,16
39007,15,MATUTINO,GENERAL,526,480,30,35
39008,15,MATUTINO,GENERAL,652,695,37,29
39009,15,MATUTINO,GENERAL,545,533,119,114
39010,15,MATUTINO,GENERAL,504,517,50,54
39011,15,MATUTINO,GENERAL,567,510,11,13
39012,15,MATUTINO,GENERAL,530,549,6,10
39013,15,MATUTINO,GENERAL,546,473,16,15
39014,15,MATUTINO,GENERAL,532,477,29,29
39015,15,MATUTINO,GENERAL,621,450,13,15
39016,15,MATUTINO,GENERAL,528,451,31,20
39017,15,MATUTINO,GENERAL,548,528,89,61
39018,15,MATUTINO,GENERAL,512,530,54,45
39019,15,MATUTINO,GENERAL,470,608,6,8
39020,15,MATUTINO,GENERAL,474,458,28,25
39021,15,MATUTINO,GENERAL,474,472,23,23
39022,15,MATUTINO,GENERAL,583,540,29,27
39023,15,MATUTINO,GENERAL,511,491,143,135
39024,15,MATUTINO,GENERAL,526,509,58,53
39025,15,MATUTINO,GENERAL,507,510,124,123
39026,15,MATUTINO,GENERAL,540,525,98,112
39027,15,MATUTINO,GENERAL,509,544,88,73
39028,15,MATUTINO,GENERAL,504,503,145,136
39029,15,MATUTINO,GENERAL,523,512,32,29
39030,15,MATUTINO,GENERAL,572,573,16,12
39031,15,MATUTINO,GENERAL,543,555,17,20
39032,15,MATUTINO,GENERAL,563,564,32,33
39033,15,MATUTINO,GENERAL,518,650,41,48
39034,15,MATUTINO,GENERAL,455,518,4,3
39035,15,MATUTINO,GENERAL,600,492,3,5
39036,15,MATUTINO,GENERAL,559,529,59,70
39037,15,MATUTINO,GENERAL,650,511,61,71
39038,15,MATUTINO,GENERAL,580,537,54,59
39039,15,MATUTINO,GENERAL,537,532,58,55
39040,15,MATUTINO,GENERAL,711,540,24,30
39041,15,MATUTINO,GENERAL,428,463,33,47
39042,15,MATUTINO,GENERAL,606,491,57,53
39043,15,MATUTINO,GENERAL,493,506,23,21
39044,15,MATUTINO,GENERAL,573,529,49,51
39045,15,MATUTINO,GENERAL,463,510,41,46
39046,15,MATUTINO,GENERAL,523,542,14,23
39047,15,MATUTINO,GENERAL,550,549,42,45
39048,15,MATUTINO,GENERAL,559,504,31,28
39049,15,MATUTINO,GENERAL,500,429,18,20
39050,15,MATUTINO,GENERAL,583,481,55,78
39051,15,MATUTINO,GENERAL,504,480,97,97
39052,15,MATUTINO,GENERAL,644,498,84,73
39053,15,MATUTINO,GENERAL,611,492,60,52
39054,15,MATUTINO,GENERAL,556,508,69,99
39055,15,MATUTINO,GENERAL,511,610,44,50
39056,15,MATUTINO,GENERAL,539,512,57,62
39057,15,MATUTINO,GENERAL,601,485,135,140
39058,15,MATUTINO,GENERAL,595,533,94,97
39059,15,MATUTINO,GENERAL,614,470,76,81
39060,15,MATUTINO,GENERAL,639,459,32,35
39061,15,MATUTINO,GENERAL,642,516,61,64
39062,15,MATUTINO,GENERAL,545,523,76,99
39063,15,MATUTINO,GENERAL,652,589,147,138
39064,15,MATUTINO,GENERAL,536,530,78,94
39065,15,MATUTINO,GENERAL,526,561,81,99
39066,15,MATUTINO,GENERAL,539,537,97,81
39067,15,MATUTINO,GENERAL,566,578,74,86
39068,15,MATUTINO,GENERAL,543,548,78,79
39069,15,MATUTINO,GENERAL,598,553,61,59
39070,15,MATUTINO,GENERAL,510,507,55,53
39071,15,MATUTINO,GENERAL,537,450,50,59
39072,15,MATUTINO,GENERAL,615,580,81,98
39073,15,MATUTINO,GENERAL,546,518,68,37
39074,15,MATUTINO,GENERAL,548,541,37,36
39075,15,MATUTINO,GENERAL,506,622,50,53
39076,15,MATUTINO,GENERAL,581,606,74,68
39077,15,MATUTINO,GENERAL,555,552,83,102
39078,15,MATUTINO,GENERAL,614,559,57,67
39079,15,MATUTINO,GENERAL,580,623,47,59
39080,15,MATUTINO,GENERAL,512,529,41,52
39081,15,VESPERTINO,GENERAL,614,543,31,23
39082,15,VESPERTINO,GENERAL,464,444,15,15
39083,15,VESPERTINO,GENERAL,551,598,15,18
39084,15,VESPERTINO,GENERAL,659,771,19,23
39085,15,MATUTINO,GENERAL,573,654,70,90
39086,15,MATUTINO,GENERAL,580,516,77,86
39087,15,MATUTINO,GENERAL,583,522,80,79
39088,15,VESPERTINO,GENERAL,730,476,32,36
39089,15,VESPERTINO,GENERAL,611,646,19,18
39090,15,MATUTINO,GENERAL,551,582,53,72
39091,15,MATUTINO,GENERAL,590,568,60,66
39092,15,MATUTINO,GENERAL,566,561,65,67
39093,15,MATUTINO,GENERAL,566,592,57,57
39094,15,VESPERTINO,GENERAL,571,571,30,29
39095,15,VESPERTINO,GENERAL,602,583,23,29
39096,15,VESPERTINO,GENERAL,456,539,25,26
39097,15,MATUTINO,GENERAL,536,481,96,108
39098,15,MATUTINO,GENERAL,553,533,69,57
39099,15,MATUTINO,GENERAL,569,573,64,64
39100,15,MATUTINO,GENERAL,536,537,56,56
39101,15,VESPERTINO,GENERAL,519,498,35,45
39102,15,VESPERTINO,GENERAL,498,590,23,15
39103,15,VESPERTINO,GENERAL,500,520,19,49
39104,15,MATUTINO,GENERAL,529,513,61,78
39105,15,VESPERTINO,GENERAL,529,435,6,5
39106,15,VESPERTINO,GENERAL,634,623,10,11
39107,15,VESPERTINO,GENERAL,564,545,25,29
39108,15,VESPERTINO,GENERAL,705,457,14,17
39109,15,MATUTINO,GENERAL,563,533,60,73
39110,15,MATUTINO,GENERAL,670,646,37,44
39111,15,MATUTINO,GENERAL,493,555,25,48
39112,15,MATUTINO,GENERAL,621,520,53,47
39113,15,MATUTINO,GENERAL,627,511,55,39
39114,15,MATUTINO,GENERAL,472,528,30,31
39115,15,MATUTINO,GENERAL,564,570,61,31
39116,15,MATUTINO,GENERAL,601,563,71,69
39117,15,MATUTINO,GENERAL,558,591,28,30
39118,15,MATUTINO,GENERAL,619,518,30,35
39119,15,VESPERTINO,GENERAL,581,576,25,22
39120,15,MATUTINO,GENERAL,582,623,105,82
39121,15,MATUTINO,GENERAL,646,516,81,67
39122,15,MATUTINO,GENERAL,525,634,80,96
39123,15,MATUTINO,GENERAL,553,536,119,109
39124,15,VESPERTINO,GENERAL,529,411,22,23
39125,15,VESPERTINO,GENERAL,541,644,19,13
39126,15,VESPERTINO,GENERAL,580,750,18,24
39127,15,VESPERTINO,GENERAL,583,549,33,42
39128,15,MATUTINO,GENERAL,577,561,55,47
39129,15,MATUTINO,GENERAL,437,464,74,71
39130,15,MATUTINO,GENERAL,521,512,44,36
39131,15,MATUTINO,GENERAL,494,507,30,42
39132,15,MATUTINO,GENERAL,584,568,28,31
39133,15,MATUTINO,GENERAL,553,565,99,87
39134,15,MATUTINO,GENERAL,694,494,23,29
39135,15,MATUTINO,GENERAL,609,623,31,37
39136,15,MATUTINO,GENERAL,707,486,22,42
39137,15,MATUTINO,GENERAL,598,455,38,38
39138,15,MATUTINO,GENERAL,531,589,55,58
39139,15,MATUTINO,GENERAL,674,516,36,39
39140,15,MATUTINO,GENERAL,511,505,30,22
39141,15,MATUTINO,GENERAL,648,523,123,120
39142,15,MATUTINO,GENERAL,527,463,34,34
39143,15,MATUTINO,GENERAL,556,450,72,71
39144,15,MATUTINO,GENERAL,628,516,20,12
39145,15,MATUTINO,GENERAL,527,535,49,49
39146,15,MATUTINO,GENERAL,432,482,31,38
39147,15,MATUTINO,GENERAL,531,504,35,23
39148,15,MATUTINO,GENERAL,517,503,79,78
39149,15,MATUTINO,GENERAL,506,516,78,77
39150,15,MATUTINO,GENERAL,614,515,52,49
39151,15,MATUTINO,GENERAL,517,639,18,32
39152,15,MATUTINO,GENERAL,509,447,28,34
39153,15,MATUTINO,GENERAL,527,557,65,69
39154,15,MATUTINO,GENERAL,542,537,27,35
39155,15,MATUTINO,GENERAL,504,528,34,33
39156,15,MATUTINO,GENERAL,525,547,75,77
39157,15,MATUTINO,GENERAL,527,492,38,27
39158,15,MATUTINO,GENERAL,490,486,22,25
39159,15,MATUTINO,GENERAL,500,509,26,24
39160,15,MATUTINO,GENERAL,575,472,14,19
39161,15,MATUTINO,GENERAL,554,564,48,55
39162,15,MATUTINO,GENERAL,523,571,55,65
39163,15,MATUTINO,GENERAL,513,480,14,25
39164,15,MATUTINO,GENERAL,526,544,33,35
39165,15,MATUTINO,GENERAL,496,518,21,14
39166,15,MATUTINO,GENERAL,523,550,40,32
39167,15,MATUTINO,GENERAL,571,561,33,39
39168,15,MATUTINO,GENERAL,493,486,27,28
39169,15,MATUTINO,GENERAL,553,585,15,9
39170,15,MATUTINO,GENERAL,525,508,30,39
39171,15,MATUTINO,GENERAL,567,522,31,39
39172,15,MATUTINO,GENERAL,663,552,31,38
39173,15,MATUTINO,GENERAL,513,524,21,22
39174,15,MATUTINO,GENERAL,532,486,127,120
39175,15,MATUTINO,GENERAL,581,566,105,98
39176,15,MATUTINO,GENERAL,638,594,103,125
39177,15,MATUTINO,GENERAL,578,618,97,89
39178,15,VESPERTINO,GENERAL,568,510,33,51
39179,15,VESPERTINO,GENERAL,526,559,32,30
39180,15,MATUTINO,GENERAL,566,571,64,95
39181,15,MATUTINO,GENERAL,511,533,63,44
39182,15,MATUTINO,GENERAL,573,542,68,74
39183,15,MATUTINO,GENERAL,518,524,18,25
39184,15,MATUTINO,GENERAL,544,564,57,61
39185,15,MATUTINO,GENERAL,569,528,29,35
39186,15,MATUTINO,GENERAL,570,573,69,67
39187,15,MATUTINO,GENERAL,571,522,63,51
39188,15,MATUTINO,GENERAL,564,524,43,58
39189,15,MATUTINO,GENERAL,584,627,65,65
39190,15,MATUTINO,GENERAL,535,526,131,134
39191,15,MATUTINO,GENERAL,546,544,122,108
39192,15,MATUTINO,GENERAL,522,521,101,104
39193,15,MATUTINO,GENERAL,512,506,45,52
39194,15,MATUTINO,GENERAL,575,557,51,57
39195,15,MATUTINO,GENERAL,539,606,84,90
39196,15,MATUTINO,GENERAL,543,578,86,83
39197,15,MATUTINO,GENERAL,531,579,58,47
39198,15,MATUTINO,GENERAL,527,583,56,66
39199,15,MATUTINO,GENERAL,552,526,42,29
39200,15,MATUTINO,GENERAL,558,503,39,34
39201,15,MATUTINO,GENERAL,517,454,70,73
39202,15,MATUTINO,GENERAL,509,617,11,15
39203,15,MATUTINO,GENERAL,496,514,27,34
39204,15,MATUTINO,GENERAL,563,550,113,98
39205,15,MATUTINO,GENERAL,463,489,35,35
39206,15,MATUTINO,GENERAL,593,592,75,68
39207,15,MATUTINO,GENERAL,552,536,38,33
39208,15,MATUTINO,GENERAL,584,569,24,42
39209,15,MATUTINO,GENERAL,523,516,57,67
39210,15,MATUTINO,GENERAL,582,497,27,35
39211,15,MATUTINO,GENERAL,584,589,82,111
39212,15,MATUTINO,GENERAL,504,516,74,74
39213,15,MATUTINO,GENERAL,562,508,40,41
39214,15,MATUTINO,GENERAL,552,534,71,70
39215,15,MATUTINO,GENERAL,517,537,68,68
39216,15,MATUTINO,GENERAL,627,636,64,65
39217,15,MATUTINO,GENERAL,511,563,56,64
39218,15,MATUTINO,GENERAL,567,536,78,95
39219,15,MATUTINO,GENERAL,532,568,42,43
39220,15,MATUTINO,GENERAL,502,503,38,36
39221,15,MATUTINO,GENERAL,538,524,70,73
39222,15,MATUTINO,GENERAL,554,564,29,30
39223,15,MATUTINO,GENERAL,480,466,25,42
39224,15,MATUTINO,GENERAL,552,492,20,24
39225,15,MATUTINO,GENERAL,550,600,71,54
39226,15,MATUTINO,GENERAL,496,518,72,67
39227,15,MATUTINO,GENERAL,514,533,38,49
39228,15,MATUTINO,GENERAL,567,566,84,100
39229,15,MATUTINO,GENERAL,526,516,66,61
39230,15,MATUTINO,GENERAL,603,546,119,120
39231,15,MATUTINO,GENERAL,541,509,87,79
39232,15,MATUTINO,GENERAL,525,536,71,73
39233,15,MATUTINO,GENERAL,499,478,15,27
39234,15,MATUTINO,GENERAL,457,447,6,7
39235,15,MATUTINO,GENERAL,521,554,44,47
39236,15,MATUTINO,GENERAL,544,492,60,56
39237,15,MATUTINO,GENERAL,559,573,40,35
39238,15,MATUTINO,GENERAL,493,637,26,18
39239,15,MATUTINO,GENERAL,522,515,69,68
39240,15,MATUTINO,GENERAL,588,541,33,35
39241,15,MATUTINO,GENERAL,597,630,45,42
39242,15,MATUTINO,GENERAL,556,574,53,54
39243,15,MATUTINO,GENERAL,550,529,36,39
39244,15,MATUTINO,GENERAL,540,561,72,76
39245,15,MATUTINO,GENERAL,549,570,72,63
39246,15,MATUTINO,GENERAL,614,497,37,35
39247,15,MATUTINO,GENERAL,630,672,39,50
39248,15,MATUTINO,GENERAL,491,493,15,13
39249,15,MATUTINO,GENERAL,538,515,24,34
39250,15,MATUTINO,GENERAL,526,543,94,79
39251,15,MATUTINO,GENERAL,688,637,43,44
39252,15,MATUTINO,GENERAL,540,545,56,58
39253,15,MATUTINO,GENERAL,657,572,26,27
39254,15,MATUTINO,GENERAL,556,567,95,111
39255,15,MATUTINO,GENERAL,570,616,66,75
39256,15,MATUTINO,GENERAL,634,721,35,28
39257,15,MATUTINO,GENERAL,570,611,44,53
39258,15,MATUTINO,GENERAL,514,547,60,53
39259,15,MATUTINO,GENERAL,573,611,108,121
39260,15,MATUTINO,GENERAL,565,612,49,46
39261,15,MATUTINO,GENERAL,566,574,97,105
39262,15,MATUTINO,GENERAL,548,548,97,98
39263,15,MATUTINO,GENERAL,516,531,51,40
39264,15,MATUTINO,GENERAL,552,549,23,39
39265,15,MATUTINO,GENERAL,533,534,75,63
39266,15,MATUTINO,GENERAL,572,501,68,67
39267,15,MATUTINO,GENERAL,534,531,57,70
39268,15,MATUTINO,GENERAL,535,561,84,66
39269,15,MATUTINO,GENERAL,528,529,83,104
39270,15,MATUTINO,GENERAL,515,573,36,58
39271,15,MATUTINO,GENERAL,570,537,24,29
39272,15,MATUTINO,GENERAL,540,544,41,48
39273,15,MATUTINO,GENERAL,592,561,48,40
39274,15,MATUTINO,GENERAL,505,588,13,15
39275,15,MATUTINO,GENERAL,523,575,11,18
39276,15,MATUTINO,GENERAL,538,594,92,90
39277,15,MATUTINO,GENERAL,553,553,56,70
39278,15,MATUTINO,GENERAL,466,557,38,52
39279,15,MATUTINO,GENERAL,614,580,18,31
39280,15,MATUTINO,GENERAL,551,541,51,58
39281,15,MATUTINO,GENERAL,523,537,95,102
39282,15,MATUTINO,GENERAL,567,534,93,84
39283,15,MATUTINO,GENERAL,553,535,106,118
39284,15,MATUTINO,GENERAL,581,644,69,86
39285,15,MATUTINO,GENERAL,567,628,72,63
39286,15,MATUTINO,GENERAL,497,459,54,53
39287,15,MATUTINO,GENERAL,544,556,36,54
39288,15,VESPERTINO,GENERAL,526,579,45,46
39289,15,MATUTINO,GENERAL,545,543,67,73
39290,15,MATUTINO,GENERAL,555,620,23,25
39291,15,MATUTINO,GENERAL,556,528,8,23
39292,15,MATUTINO,GENERAL,561,548,47,57
39293,15,MATUTINO,GENERAL,555,567,28,37
39294,15,MATUTINO,GENERAL,612,636,72,86
39295,15,VESPERTINO,GENERAL,485,497,25,31
39296,15,MATUTINO,GENERAL,525,540,23,33
39297,15,MATUTINO,GENERAL,600,530,52,31
39298,15,MATUTINO,GENERAL,543,587,9,19
39299,15,MATUTINO,GENERAL,527,493,11,16
39300,15,MATUTINO,GENERAL,553,551,20,22
39301,15,MATUTINO,GENERAL,554,632,27,35
39302,15,MATUTINO,GENERAL,487,532,43,38
39303,15,MATUTINO,GENERAL,556,586,53,62
39304,15,MATUTINO,GENERAL,606,539,31,42
39305,15,MATUTINO,GENERAL,562,549,18,27
39306,15,MATUTINO,GENERAL,592,506,47,36
39307,15,VESPERTINO,GENERAL,495,494,11,16
39308,15,VESPERTINO,GENERAL,590,495,13,11
39309,15,VESPERTINO,GENERAL,631,551,9,10
39310,15,MATUTINO,GENERAL,577,576,18,29
39311,15,MATUTINO,GENERAL,508,524,49,53
39312,15,MATUTINO,GENERAL,563,507,60,57
39313,15,MATUTINO,GENERAL,596,537,46,64
39314,15,MATUTINO,GENERAL,579,547,28,33
39315,15,MATUTINO,GENERAL,548,577,44,47
39316,15,VESPERTINO,GENERAL,463,490,6,3
39317,15,VESPERTINO,GENERAL,688,489,12,12
39318,15,MATUTINO,GENERAL,524,619,72,82
39319,15,MATUTINO,GENERAL,544,553,40,48
39320,15,MATUTINO,GENERAL,545,497,78,82
39321,15,MATUTINO,GENERAL,540,525,38,58
39322,15,MATUTINO,GENERAL,513,522,41,34
39323,15,MATUTINO,GENERAL,590,580,57,59
39324,15,MATUTINO,GENERAL,571,567,61,64
39325,15,MATUTINO,GENERAL,576,554,62,59
39326,15,MATUTINO,GENERAL,593,526,48,73
39327,15,MATUTINO,GENERAL,590,573,57,64
39328,15,MATUTINO,GENERAL,558,554,40,32
39329,15,MATUTINO,GENERAL,548,582,45,57
39330,15,MATUTINO,GENERAL,536,529,48,64
39331,15,MATUTINO,GENERAL,543,599,105,111
39332,15,VESPERTINO,GENERAL,558,430,17,15
39333,15,VESPERTINO,GENERAL,497,503,29,32
39334,15,VESPERTINO,GENERAL,617,449,15,23
39335,15,MATUTINO,GENERAL,572,587,26,18
39336,15,MATUTINO,GENERAL,600,530,70,63
39337,15,MATUTINO,GENERAL,611,596,55,55
39338,15,MATUTINO,GENERAL,557,604,44,57
39339,15,MATUTINO,GENERAL,573,515,41,32
39340,15,MATUTINO,GENERAL,570,566,42,50
39341,15,MATUTINO,GENERAL,531,578,70,86
39342,15,MATUTINO,GENERAL,547,533,50,55
39343,15,MATUTINO,GENERAL,501,584,86,61
39344,15,MATUTINO,GENERAL,538,571,80,78
39345,15,MATUTINO,GENERAL,613,488,85,98
39346,15,MATUTINO,GENERAL,562,548,68,82
39347,15,MATUTINO,GENERAL,582,572,70,77
39348,15,MATUTINO,GENERAL,561,521,25,25
39349,15,MATUTINO,GENERAL,539,559,67,75
39350,15,MATUTINO,GENERAL,552,596,57,68
39351,15,MATUTINO,GENERAL,612,568,87,99
39352,15,MATUTINO,GENERAL,620,573,76,84
39353,15,MATUTINO,GENERAL,618,512,45,27
39354,15,VESPERTINO,GENERAL,626,427,9,13
39355,15,VESPERTINO,GENERAL,595,564,47,50
39356,15,VESPERTINO,GENERAL,534,540,17,27
39357,15,VESPERTINO,GENERAL,601,533,38,21
39358,15,VESPERTINO,GENERAL,520,501,22,8
39359,15,MATUTINO,GENERAL,551,577,90,134
39360,15,MATUTINO,GENERAL,583,554,63,68
39361,15,MATUTINO,GENERAL,529,550,70,94
39362,15,MATUTINO,GENERAL,562,586,68,52
39363,15,MATUTINO,GENERAL,594,554,35,28
39364,15,MATUTINO,GENERAL,570,595,20,18
39365,15,MATUTINO,GENERAL,583,557,62,94
39366,15,MATUTINO,GENERAL,526,519,89,85
39367,15,VESPERTINO,GENERAL,500,488,26,30
39368,15,MATUTINO,GENERAL,540,547,125,156
39369,15,MATUTINO,GENERAL,548,492,72,85
39370,15,MATUTINO,GENERAL,615,515,22,34
39371,15,MATUTINO,GENERAL,515,562,17,23
39372,15,MATUTINO,GENERAL,501,487,6,5
39373,15,MATUTINO,GENERAL,516,502,62,62
39374,15,MATUTINO,GENERAL,594,552,91,88
39375,15,MATUTINO,GENERAL,621,560,49,71
39376,15,MATUTINO,GENERAL,573,549,82,95
39377,15,MATUTINO,GENERAL,586,553,121,116
39378,15,MATUTINO,GENERAL,712,675,46,50
39379,15,MATUTINO,GENERAL,563,543,92,81
39380,15,MATUTINO,GENERAL,528,504,81,113
39381,15,MATUTINO,GENERAL,527,525,120,129
39382,15,VESPERTINO,GENERAL,625,548,55,74
39383,15,MATUTINO,GENERAL,495,539,80,81
39384,15,MATUTINO,GENERAL,541,516,39,40
39385,15,MATUTINO,GENERAL,574,504,69,80
39386,15,MATUTINO,GENERAL,540,526,69,82
39387,15,MATUTINO,GENERAL,531,515,119,113
39388,15,MATUTINO,GENERAL,529,471,53,44
39389,15,MATUTINO,GENERAL,504,561,67,33
39390,15,MATUTINO,GENERAL,699,595,59,61
39391,15,MATUTINO,GENERAL,525,479,83,79
39392,15,MATUTINO,GENERAL,560,580,94,115
39393,15,MATUTINO,GENERAL,579,568,16,17
39394,15,MATUTINO,GENERAL,503,520,62,82
39395,15,MATUTINO,GENERAL,543,560,44,56
39396,15,MATUTINO,GENERAL,743,534,22,18
39397,15,MATUTINO,GENERAL,510,511,132,146
39398,15,MATUTINO,GENERAL,597,538,103,104
39399,15,MATUTINO,GENERAL,617,544,74,95
39400,15,MATUTINO,GENERAL,544,503,105,112
39401,15,MATUTINO,GENERAL,518,542,59,60
39402,15,MATUTINO,GENERAL,557,569,144,161
39403,15,MATUTINO,GENERAL,536,555,102,128
39404,15,MATUTINO,GENERAL,574,539,37,33
39405,15,MATUTINO,GENERAL,621,642,33,33
39406,15,MATUTINO,GENERAL,665,551,36,46
39407,15,MATUTINO,GENERAL,573,597,108,108
39408,15,MATUTINO,GENERAL,650,598,104,113
